Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.6,Feb,2,2,5,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.02553191489361702,0.01409958321127131,0.0,0.007407407,0.0,0.0,Feb,2,7,2,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.2,Feb,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,2,6,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.028368794326241134,0.0030853042152404865,0.025,0.0525,0.0,0.0,Feb,2,6,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0006721530799164815,0.0,0.1,0.0,0.4,Feb,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.011347517730496455,0.006669425909769858,0.0,0.0125,0.0,0.0,Feb,2,4,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.002110248041598256,0.0,0.066666667,0.0,0.0,Feb,2,4,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.02269503546099291,0.009196513069654067,0.0,0.025,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
0.37037037037037035,0.2958930980507539,0.0,0.0,0.05106382978723404,0.03300336754023368,0.004347826,0.014492754,0.03162122298359608,0.0,Feb,2,6,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0011879914900849442,0.0,0.05,0.0,0.6,Feb,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,1.0,Feb,1,1,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.4,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.009929078014184398,0.0032513451307587945,0.0,0.028571429,0.0,0.0,Feb,4,1,1,5,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.004220496083196512,0.0,0.016666667,0.0,0.8,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.0006174429455046749,0.0,0.02,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.01702127659574468,0.005861800115550711,0.016666667,0.058333333,0.0,0.0,Feb,3,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.8,Feb,2,2,2,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.009929078014184398,0.0023447200462202843,0.057142857,0.085714286,0.0,0.0,Feb,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.0021571424425226617,0.0,0.066666667,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.009929078014184398,0.00527562010399564,0.028571429,0.023809524,0.0,0.4,Feb,4,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.02695035460992908,0.009692030572755287,0.0,0.007894737,0.0,0.0,Feb,1,1,4,2,Returning_Visitor,False,False
0.07407407407407407,0.01059212945936006,0.0,0.0,0.02127659574468085,0.0026393130769470216,0.0,0.011764706,0.0,0.4,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0008128362826896986,0.0,0.1,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.018439716312056736,0.010148729933390131,0.0,0.015384615,0.0,0.0,Feb,2,2,1,5,New_Visitor,False,False
0.0,0.0,0.0,0.0,0.03829787234042553,0.014464317440162307,0.003703704,0.025925926,0.0,0.6,Feb,4,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0005158384101684626,0.0,0.1,0.0,0.2,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.02448669301602717,0.05,0.066666667,0.0,0.2,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.001641304032354199,0.0,0.025,0.0,0.6,Feb,1,1,1,4,Returning_Visitor,False,False
0.0,0.0,0.041666666666666664,0.0,0.009929078014184398,0.0007815733487400948,0.038095238,0.080952381,0.0,0.6,Feb,2,4,1,7,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.02269503546099291,0.010069791025167382,0.004166667,0.031666667,0.0,0.0,Feb,3,2,3,4,Returning_Visitor,False,False
0.1111111111111111,0.005394140001471128,0.0,0.0,0.05390070921985816,0.04119169440953885,0.0,0.008947368,0.0,0.4,Feb,2,4,1,2,Returning_Visitor,False,False
0.14814814814814814,0.017947774917248988,0.0,0.0,0.02695035460992908,0.00948830045370475,0.0,0.026984127,0.048473511573880586,1.0,Feb,1,1,7,4,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,0.00851063829787234,0.006487058794542787,0.0,0.033333333,0.0,0.4,Feb,1,1,3,2,Returning_Visitor,False,False
0.07407407407407407,0.009121000367782272,0.041666666666666664,0.006276048050992891,0.05106382978723404,0.032568645267165554,0.0,0.01351025,0.0,0.8,Feb,2,2,4,3,Returning_Visitor,False,False
0.1111111111111111,0.017212210371460094,0.0,0.0,0.024113475177304965,0.004402863198423583,0.007058824,0.017647059,0.0,0.0,Feb,1,1,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0004220496083196512,0.15,0.15,0.0,0.0,Feb,1,1,7,2,Returning_Visitor,False,False
0.0,0.0,0.041666666666666664,0.0,0.01276595744680851,0.003360765399582408,0.044444444,0.074074074,0.0,0.8,Feb,4,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.01702127659574468,0.002532297649917907,0.05,0.066666667,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.001781987235127416,0.05,0.066666667,0.0,0.8,Feb,3,3,1,3,Returning_Visitor,False,False
0.2222222222222222,0.09599117322545053,0.16666666666666666,0.03687178229958323,0.18156028368794327,0.07912982709940747,0.000854701,0.01791847,0.0,0.0,Feb,2,5,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.00395476114462488,0.0,0.016666667,0.0,0.6,Feb,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.0,0.2,0.2,0.0,0.4,Feb,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.8,Feb,1,1,2,3,Returning_Visitor,False,False
0.07407407407407407,0.006472968002942258,0.0,0.0,0.03546099290780142,0.006823135334501028,0.008,0.024,0.0,0.2,Feb,2,4,1,1,Returning_Visitor,False,False
0.0,0.0,0.041666666666666664,0.036479529296396175,0.0425531914893617,0.016347909205936494,0.012903226,0.035483871,0.0,0.2,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.01702127659574468,0.004968201252970154,0.0,0.005555556,0.0,0.0,Feb,1,1,1,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.029787234042553193,0.017918871636904084,0.0,0.012962963,0.0,0.8,Feb,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.015602836879432624,0.009019356444460695,0.018181818,0.027272727,0.0,0.2,Feb,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.011347517730496455,0.0014849893626061803,0.0,0.075,0.0,0.0,Feb,4,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.004712887292902772,0.0,0.111111111,0.0,0.0,Feb,2,4,9,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.003798446474876861,0.0,0.033333333,0.0,0.0,Feb,2,4,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.002118063775085657,0.0,0.05,0.0,0.6,Feb,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.08333333333333333,0.029418975239029175,0.019858156028368795,0.00691431889133299,0.0,0.034375,0.0,0.8,Feb,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.0006408901459668778,0.0,0.066666667,0.0,0.0,Feb,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.015602836879432624,0.004578456676919475,0.028,0.11952381,0.0,0.0,Feb,2,4,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.01276595744680851,0.01935696659858586,0.0,0.040740741,0.0,0.4,Feb,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.014184397163120567,0.0035243747544397163,0.0,0.05,0.0,0.4,Feb,1,1,8,3,Returning_Visitor,False,False
0.14814814814814814,0.13593232806178743,0.0,0.0,0.07234042553191489,0.02928112446685898,0.0,0.00754717,0.0,0.6,Feb,2,2,9,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.00020320907067242466,0.133333333,0.166666667,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.003470185668406021,0.0,0.1,0.0,0.0,Feb,2,6,1,2,Returning_Visitor,True,False
0.07407407407407407,0.005884516366311144,0.0,0.0,0.02269503546099291,0.0033581601545655585,0.0,0.022222222,0.0,0.0,Feb,2,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.03153127413788171,0.0,0.011111111,0.0,0.8,Feb,2,2,4,3,Returning_Visitor,False,False
0.2222222222222222,0.032806178742184625,0.0,0.0,0.03687943262411347,0.007018962879449384,0.0,0.018518519,0.0,0.6,Feb,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.002472377027035549,0.0,0.033333333,0.0,0.0,Feb,3,2,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.01276595744680851,0.004746755471869225,0.005555556,0.046296296,0.0,0.0,Feb,2,4,5,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.0003907866743700474,0.0,0.066666667,0.0,0.0,Feb,2,4,1,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0006565216129416797,0.05,0.15,0.0,0.4,Feb,2,2,1,4,Returning_Visitor,False,False
0.14814814814814814,0.030489150422949612,0.0,0.0,0.019858156028368795,0.01568487449217629,0.0,0.018039216,0.0,0.2,Feb,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,2,2,7,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.01276595744680851,0.004259574750633517,0.0,0.011851852,0.0,0.2,Feb,1,1,6,3,Returning_Visitor,False,False
0.1111111111111111,0.005590290547995587,0.0,0.0,0.011347517730496455,0.005377224639331852,0.0,0.007407407,0.0,0.0,Feb,2,4,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,2,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.041666666666666664,0.007452807060554057,0.014184397163120567,0.013318009862531215,0.0,0.009090909,0.0,0.0,Feb,2,2,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.01219254424034548,0.066666667,0.066666667,0.0,0.4,Feb,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.016225462719844368,0.0,0.033333333,0.0,0.0,Feb,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.008956830576561487,0.0,0.05,0.0,0.0,Feb,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.03971631205673759,0.019245983183064766,0.007142857,0.030357143,0.0,0.0,Feb,1,1,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.015602836879432624,0.00494996454254165,0.0,0.027272727,0.0,0.8,Feb,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.028368794326241134,0.013657783367917587,0.0075,0.028166667,0.0,0.0,Feb,1,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.4,Feb,2,2,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.0002501034715968303,0.1,0.15,0.0,0.0,Feb,2,5,5,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.02695035460992908,0.009613352189503167,0.0,0.026315789,0.0,0.2,Feb,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.01276595744680851,0.004091536480654396,0.0,0.026666667,0.0,0.0,Feb,2,6,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.029787234042553193,0.009627156602160406,0.033333333,0.04993081,0.0,0.0,Feb,3,2,2,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,3,3,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.0018366973695392228,0.0,0.033333333,0.0,0.8,Feb,1,1,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.032624113475177303,0.007841785932880001,0.008695652,0.01884058,0.0,0.6,Feb,1,1,4,2,Returning_Visitor,False,False
0.07407407407407407,0.017065097462302316,0.08333333333333333,0.008629566070115224,0.04397163120567376,0.012961091367127621,0.03030303,0.040606061,0.0,0.0,Feb,1,1,1,1,Returning_Visitor,True,False
0.037037037037037035,0.0027951452739977934,0.0,0.0,0.032624113475177303,0.01911728411018272,0.015217391,0.012463768,0.0,0.0,Feb,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.007299895077232486,0.0,0.016666667,0.0,0.4,Feb,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.032624113475177303,0.011522996405445846,0.008695652,0.011594203,0.0,0.6,Feb,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.01702127659574468,0.0020164592397494446,0.0,0.033333333,0.0,0.0,Feb,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0070921985815602835,0.0009847824194125195,0.0,0.04,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0070921985815602835,0.001953933371850237,0.086666667,0.166666667,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.015602836879432624,0.01069713389923505,0.018181818,0.063636364,0.0,0.0,Feb,2,4,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.028368794326241134,0.01040230706396733,0.0,0.0145,0.0,0.8,Feb,3,2,7,4,Returning_Visitor,True,False
0.037037037037037035,0.0,0.0,0.0,0.02127659574468085,0.0076203401502159245,0.0,0.019166667,0.0,0.8,Feb,1,1,2,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.024113475177304965,0.006833556313005278,0.011111111,0.033333333,0.0,0.0,Feb,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.0008597306836141043,0.066666667,0.1,0.0,0.6,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,0.2,0.2,0.0,0.8,Feb,1,1,1,2,Returning_Visitor,True,False
0.18518518518518517,0.012151526296432512,0.0,0.0,0.03404255319148936,0.0069861367988023,0.0,0.008602151,0.0,1.0,Feb,2,2,8,1,Returning_Visitor,True,False
